Timestamp,Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
1785760981.898329,40,1,0,0,1,0,0,68.0
1785760981.913364,40,1,0,0,1,0,0,68.0
1785760981.928942,40,1,0,0,1,0,0,68.0
1785760981.943969,40,1,0,0,1,0,0,68.0
1785760981.959917,40,1,0,0,1,0,0,68.0
1785760981.975360,40,1,0,0,1,0,0,68.0
1785760981.990775,40,1,0,0,1,0,0,68.0
1785760982.005242,40,1,0,0,1,0,0,68.0
1785760982.020520,40,1,0,0,1,0,0,68.0
1785760982.036184,40,1,0,0,1,0,0,67.0
1785760982.051697,40,1,0,0,1,0,0,67.0
1785760982.067279,40,1,0,0,1,0,0,67.0
1785760982.082027,40,1,0,0,1,0,0,67.0
1785760982.097371,40,1,0,0,1,0,0,67.0
1785760982.112038,40,1,0,0,1,0,0,67.0
1785760982.127460,40,1,0,0,1,0,0,67.0
1785760982.142990,40,1,0,0,1,0,0,67.0
1785760982.158161,40,1,0,0,1,0,0,67.0
1785760982.174013,40,1,0,0,1,0,0,67.0
1785760982.189366,40,1,0,0,1,0,0,67.0
1785760982.204990,40,1,0,0,1,0,0,66.0
1785760982.220742,40,1,0,0,1,0,0,66.0
1785760982.235305,40,1,0,0,1,0,0,66.0
1785760982.250620,40,1,0,0,1,0,0,66.0
1785760982.266308,40,1,0,0,1,0,0,66.0
1785760982.281323,40,1,0,0,1,0,0,66.0
1785760982.296532,40,1,0,0,1,0,0,66.0
1785760982.311138,40,1,0,0,1,0,0,66.0
1785760982.326072,40,1,0,0,1,0,0,66.0
1785760982.341017,40,1,0,0,1,0,0,66.0
1785760982.356594,40,1,0,0,1,0,0,66.0
1785760982.371613,40,1,0,0,1,0,0,66.0
1785760982.386465,40,1,0,0,1,0,0,66.0
1785760982.401481,40,1,0,0,1,0,0,66.0
1785760982.416829,40,1,0,0,1,0,0,66.0
1785760982.431603,40,1,0,0,1,0,0,66.0
1785760982.446534,40,1,0,0,1,0,0,66.0
1785760982.461153,40,1,0,0,1,0,0,66.0
1785760982.476223,40,1,0,0,1,0,0,66.0
1785760982.491326,40,1,0,0,1,0,0,66.0
1785760982.506107,40,1,0,0,1,0,0,66.0
1785760982.520885,40,1,0,0,1,0,0,66.0
1785760982.536274,40,1,0,0,1,0,0,66.0
1785760982.551728,40,1,0,0,1,0,0,66.0
1785760982.567322,40,1,0,0,1,0,0,66.0
1785760982.582433,40,1,0,0,1,0,0,66.0
1785760982.597510,40,1,0,0,1,0,0,66.0
1785760982.612977,40,1,0,0,1,0,0,66.0
1785760982.628403,40,1,0,0,1,0,0,66.0
1785760982.643612,40,1,0,0,1,0,0,66.0
1785760982.659431,40,1,0,0,1,0,0,66.0
1785760982.674425,40,1,0,0,1,0,0,66.0
1785760982.689831,40,1,0,0,1,0,0,66.0
1785760982.704595,40,1,0,0,1,0,0,66.0
1785760982.719699,40,1,0,0,1,0,0,66.0
1785760982.734509,40,1,0,0,1,0,0,66.0
1785760982.749374,40,1,0,0,1,0,0,66.0
1785760982.765099,40,1,0,0,1,0,0,66.0
1785760982.780363,40,1,0,0,1,0,0,66.0
1785760982.795619,40,1,0,0,1,0,0,66.0
1785760982.811638,40,1,0,0,1,0,0,66.0
1785760982.827820,40,1,0,0,1,0,0,66.0
1785760982.843479,40,1,0,0,1,0,0,66.0
1785760982.858434,40,1,0,0,1,0,0,66.0
1785760982.873458,40,1,0,0,1,0,0,66.0
1785760982.888962,40,1,0,0,1,0,0,66.0
1785760982.904461,40,1,0,0,1,0,0,66.0
1785760982.919832,40,1,0,0,1,0,0,66.0
1785760982.935004,40,1,0,0,1,0,0,66.0
1785760982.950605,40,1,0,0,1,0,0,66.0
1785760982.966058,40,1,0,0,1,0,0,66.0
1785760982.981037,40,1,0,0,1,0,0,66.0
1785760982.996071,40,1,0,0,1,0,0,66.0
1785760983.011516,40,1,0,0,1,0,0,66.0
1785760983.026171,40,1,0,0,1,0,0,66.0
1785760983.041129,40,1,0,0,1,0,0,66.0
1785760983.057053,40,1,0,0,1,0,0,66.0
1785760983.072138,40,1,0,0,1,0,0,66.0
1785760983.087573,40,1,0,0,1,0,0,66.0
1785760983.103170,40,1,0,0,1,0,0,66.0
1785760983.118935,40,1,0,0,1,0,0,66.0
1785760983.134435,40,1,0,0,1,0,0,66.0
1785760983.149359,40,1,0,0,1,0,0,66.0
1785760983.164563,40,1,0,0,1,0,0,66.0
1785760983.179339,40,1,0,0,1,0,0,66.0
1785760983.194505,40,1,0,0,1,0,0,66.0
1785760983.209408,40,1,0,0,1,0,0,66.0
1785760983.225112,40,1,0,0,1,0,0,66.0
1785760983.239796,40,1,0,0,1,0,0,66.0
1785760983.254166,40,1,0,0,1,0,0,66.0
1785760983.269076,40,1,0,0,1,0,0,66.0
1785760983.283964,40,1,0,0,1,0,0,66.0
1785760983.298975,40,1,0,0,1,0,0,66.0
1785760983.314450,40,1,0,0,1,0,0,66.0
1785760983.329818,40,1,0,0,1,0,0,66.0
1785760983.344582,40,1,0,0,1,0,0,66.0
1785760983.359608,40,1,0,0,1,0,0,66.0
1785760983.374127,40,1,0,0,1,0,0,66.0
1785760983.389336,40,1,0,0,1,0,0,66.0
1785760983.404202,40,1,0,0,1,0,0,66.0
1785760983.419353,40,1,0,0,1,0,0,66.0
1785760983.434044,40,1,0,0,1,0,0,66.0
1785760983.449423,40,1,0,0,1,0,0,66.0
1785760983.464183,40,1,0,0,1,0,0,66.0
1785760983.479387,40,1,0,0,1,0,0,66.0
1785760983.494602,40,1,0,0,1,0,0,66.0
1785760983.509190,40,1,0,0,1,0,0,66.0
1785760983.524828,40,1,0,0,1,0,0,66.0
1785760983.539502,40,1,0,0,1,0,0,66.0
1785760983.554559,40,1,0,0,1,0,0,66.0
1785760983.569270,40,1,0,0,1,0,0,66.0
1785760983.584019,40,1,0,0,1,0,0,66.0
1785760983.599197,40,1,0,0,1,0,0,66.0
1785760983.614151,40,1,0,0,1,0,0,66.0
1785760983.629467,40,1,0,0,1,0,0,66.0
1785760983.644869,40,1,0,0,1,0,0,66.0
1785760983.659799,40,1,0,0,1,0,0,66.0
1785760983.674606,40,1,0,0,1,0,0,66.0
1785760983.675002,40,1,0,0,1,0,0,67.0
1785760983.689384,40,1,0,0,1,0,0,68.0
1785760983.704270,40,1,0,0,1,0,0,68.0
1785760983.719261,40,1,0,0,1,0,0,68.0
1785760983.734108,40,1,0,0,1,0,0,68.0
1785760983.749622,40,1,0,0,1,0,0,67.0
1785760983.764513,40,1,0,0,1,0,0,68.0
1785760983.779338,40,1,0,0,1,0,0,68.0
1785760983.794868,40,1,0,0,1,0,0,68.0
1785760983.809849,40,1,0,0,1,0,0,68.0
1785760983.824574,40,1,0,0,1,0,0,68.0
1785760983.839778,40,1,0,0,1,0,0,68.0
1785760983.854237,40,1,0,0,1,0,0,68.0
1785760983.869185,40,1,0,0,1,0,0,68.0
1785760983.883967,40,1,0,0,1,0,0,68.0
1785760983.899193,40,1,0,0,1,0,0,68.0
1785760983.915156,40,1,0,0,1,0,0,68.0
1785760983.930273,40,1,0,0,1,0,0,68.0
1785760983.946097,40,1,0,0,1,0,0,68.0
1785760983.961604,40,1,0,0,1,0,0,68.0
1785760983.977398,40,1,0,0,1,0,0,68.0
1785760983.992820,40,1,0,0,1,0,0,68.0
1785760984.008692,40,1,0,0,1,0,0,68.0
1785760984.023500,40,1,0,0,1,0,0,68.0
1785760984.038615,40,1,0,0,1,0,0,68.0
1785760984.053551,40,1,0,0,1,0,0,68.0
1785760984.068212,40,1,0,0,1,0,0,68.0
1785760984.083353,40,1,0,0,1,0,0,68.0
1785760984.098608,40,1,0,0,1,0,0,68.0
1785760984.119705,40,1,0,0,1,0,0,67.0
1785760984.126418,40,1,0,0,1,0,0,68.0
1785760984.130230,40,1,0,0,1,0,0,69.0
1785760984.144980,40,1,0,0,1,0,0,69.0
1785760984.159897,40,1,0,0,1,0,0,69.0
1785760984.175238,40,1,0,0,1,0,0,69.0
1785760984.190201,40,1,0,0,1,0,0,69.0
1785760984.205313,40,1,0,0,1,0,0,69.0
1785760984.220491,40,1,0,0,1,0,0,69.0
1785760984.236025,40,1,0,0,1,0,0,69.0
1785760984.250608,40,1,0,0,1,0,0,69.0
1785760984.266151,40,1,0,0,1,0,0,69.0
1785760984.280751,40,1,0,0,1,0,0,69.0
1785760984.295567,40,1,0,0,1,0,0,69.0
1785760984.309732,40,1,0,0,1,0,0,69.0
1785760984.324841,40,1,0,0,1,0,0,69.0
1785760984.339932,40,1,0,0,1,0,0,69.0
1785760984.355775,40,1,0,0,1,0,0,69.0
1785760984.370845,40,1,0,0,1,0,0,69.0
1785760984.386602,40,1,0,0,1,0,0,69.0
1785760984.401235,40,1,0,0,1,0,0,69.0
1785760984.415897,40,1,0,0,1,0,0,69.0
1785760984.430944,40,1,0,0,1,0,0,69.0
1785760984.446125,40,1,0,0,1,0,0,69.0
1785760984.461048,40,1,0,0,1,0,0,69.0
1785760984.476931,40,1,0,0,1,0,0,69.0
1785760984.492352,40,1,0,0,1,0,0,69.0
1785760984.507713,40,1,0,0,1,0,0,69.0
1785760984.522839,40,1,0,0,1,0,0,69.0
1785760984.538936,40,1,0,0,1,0,0,69.0
1785760984.554803,40,1,0,0,1,0,0,68.0
1785760984.570241,40,1,0,0,1,0,0,68.0
1785760984.584900,40,1,0,0,1,0,0,68.0
1785760984.613041,40,1,0,0,1,0,0,68.0
1785760984.614250,40,1,0,0,1,0,0,68.0
1785760984.631542,40,1,0,0,1,0,0,68.0
1785760984.646229,40,1,0,0,1,0,0,68.0
1785760984.661685,40,1,0,0,1,0,0,68.0
1785760984.676866,40,1,0,0,1,0,0,67.0
1785760984.691736,40,1,0,0,1,0,0,67.0
1785760984.707465,40,1,0,0,1,0,0,67.0
1785760984.722715,40,1,0,0,1,0,0,67.0
1785760984.738404,40,1,0,0,1,0,0,67.0
1785760984.753478,40,1,0,0,1,0,0,67.0
1785760984.768182,40,1,0,0,1,0,0,67.0
1785760984.783512,40,1,0,0,1,0,0,67.0
1785760984.798515,40,1,0,0,1,0,0,67.0
1785760984.812769,40,1,0,0,1,0,0,67.0
1785760984.828376,40,1,0,0,1,0,0,67.0
1785760984.843274,40,1,0,0,1,0,0,67.0
1785760984.858438,40,1,0,0,1,0,0,67.0
1785760984.873283,40,1,0,0,1,0,0,67.0
1785760984.888378,40,1,0,0,1,0,0,67.0
1785760984.903217,40,1,0,0,1,0,0,67.0
1785760984.918313,40,1,0,0,1,0,0,67.0
1785760984.933845,40,1,0,0,1,0,0,67.0
1785760984.948611,40,1,0,0,1,0,0,67.0
1785760984.963420,40,1,0,0,1,0,0,67.0
1785760984.978762,40,1,0,0,1,0,0,67.0
1785760984.993438,40,1,0,0,1,0,0,67.0
1785760985.008584,40,1,0,0,1,0,0,68.0
1785760985.023602,40,1,0,0,1,0,0,67.0
1785760985.038741,40,1,0,0,1,0,0,67.0
1785760985.053802,40,1,0,0,1,0,0,67.0
1785760985.068804,40,1,0,0,1,0,0,67.0
1785760985.083941,40,1,0,0,1,0,0,67.0
1785760985.098365,40,1,0,0,1,0,0,68.0
1785760985.113540,40,1,0,0,1,0,0,68.0
1785760985.128771,40,1,0,0,1,0,0,67.0
1785760985.129015,40,1,0,0,1,0,0,68.0
1785760985.143972,40,1,0,0,1,0,0,68.0
1785760985.158408,40,1,0,0,1,0,0,68.0
1785760985.173587,40,1,0,0,1,0,0,68.0
1785760985.188834,40,1,0,0,1,0,0,68.0
1785760985.204085,40,1,0,0,1,0,0,68.0
1785760985.218012,40,1,0,0,1,0,0,68.0
1785760985.233809,40,1,0,0,1,0,0,68.0
1785760985.248990,40,1,0,0,1,0,0,68.0
1785760985.263699,40,1,0,0,1,0,0,68.0
1785760985.279062,40,1,0,0,1,0,0,68.0
1785760985.294121,40,1,0,0,1,0,0,68.0
1785760985.309926,40,1,0,0,1,0,0,67.0
1785760985.324966,40,1,0,0,1,0,0,67.0
1785760985.340201,40,1,0,0,1,0,0,67.0
1785760985.356100,40,1,0,0,1,0,0,67.0
1785760985.371138,40,1,0,0,1,0,0,67.0
1785760985.386170,40,1,0,0,1,0,0,68.0
1785760985.401611,40,1,0,0,1,0,0,67.0
1785760985.402151,40,1,0,0,1,0,0,68.0
1785760985.418736,40,1,0,0,1,0,0,68.0
1785760985.432707,40,1,0,0,1,0,0,68.0
1785760985.447966,40,1,0,0,1,0,0,68.0
1785760985.462992,40,1,0,0,1,0,0,68.0
1785760985.477988,40,1,0,0,1,0,0,68.0
1785760985.493110,40,1,0,0,1,0,0,68.0
1785760985.508998,40,1,0,0,1,0,0,68.0
1785760985.524440,40,1,0,0,1,0,0,68.0
1785760985.539930,40,1,0,0,1,0,0,68.0
1785760985.555784,40,1,0,0,1,0,0,68.0
1785760985.570929,40,1,0,0,1,0,0,68.0
1785760985.586972,40,1,0,0,1,0,0,68.0
1785760985.602291,40,1,0,0,1,0,0,69.0
1785760985.617826,40,1,0,0,1,0,0,68.0
1785760985.632858,40,1,0,0,1,0,0,68.0
1785760985.648001,40,1,0,0,1,0,0,68.0
1785760985.662781,40,1,0,0,1,0,0,68.0
1785760985.678182,40,1,0,0,1,0,0,68.0
1785760985.694090,40,1,0,0,1,0,0,68.0
1785760985.709992,40,1,0,0,1,0,0,68.0
1785760985.725941,40,1,0,0,1,0,0,68.0
1785760985.741059,40,1,0,0,1,0,0,68.0
1785760985.756190,40,1,0,0,1,0,0,68.0
1785760985.771173,40,1,0,0,1,0,0,68.0
1785760985.787199,40,1,0,0,1,0,0,68.0
1785760985.802855,40,1,0,0,1,0,0,68.0
1785760985.817635,40,1,0,0,1,0,0,68.0
1785760985.832903,40,1,0,0,1,0,0,68.0
1785760985.848012,40,1,0,0,1,0,0,68.0
1785760985.863058,40,1,0,0,1,0,0,68.0
1785760985.878828,40,1,0,0,1,0,0,68.0
1785760985.893937,40,1,0,0,1,0,0,68.0
1785760985.909838,40,1,0,0,1,0,0,68.0
1785760985.925018,40,1,0,0,1,0,0,68.0
1785760985.939724,40,1,0,0,1,0,0,68.0
1785760985.954748,40,1,0,0,1,0,0,68.0
1785760985.969888,40,1,0,0,1,0,0,68.0
1785760985.984748,40,1,0,0,1,0,0,68.0
1785760986.000067,40,1,0,0,1,0,0,68.0
1785760986.014635,40,1,0,0,1,0,0,68.0
1785760986.029875,40,1,0,0,1,0,0,68.0
1785760986.045266,40,1,0,0,1,0,0,68.0
1785760986.059790,40,1,0,0,1,0,0,68.0
1785760986.075608,40,1,0,0,1,0,0,68.0
1785760986.075920,40,1,0,0,1,0,0,69.0
1785760986.090999,40,1,0,0,1,0,0,69.0
1785760986.106801,40,1,0,0,1,0,0,69.0
1785760986.122176,40,1,0,0,1,0,0,69.0
1785760986.138678,40,1,0,0,1,0,0,68.0
1785760986.153183,40,1,0,0,1,0,0,68.0
1785760986.168963,40,1,0,0,1,0,0,68.0
1785760986.183689,40,1,0,0,1,0,0,68.0
1785760986.183946,40,1,0,0,1,0,0,69.0
1785760986.198407,40,1,0,0,1,0,0,69.0
1785760986.214155,40,1,0,0,1,0,0,69.0
1785760986.229236,40,1,0,0,1,0,0,69.0
1785760986.244152,40,1,0,0,1,0,0,69.0
1785760986.259295,40,1,0,0,1,0,0,69.0
1785760986.274557,40,1,0,0,1,0,0,69.0
1785760986.289072,40,1,0,0,1,0,0,69.0
1785760986.304892,40,1,0,0,1,0,0,69.0
1785760986.320673,40,1,0,0,1,0,0,69.0
1785760986.335190,40,1,0,0,1,0,0,69.0
1785760986.350286,40,1,0,0,1,0,0,69.0
1785760986.365163,40,1,0,0,1,0,0,69.0
1785760986.380296,40,1,0,0,1,0,0,69.0
1785760986.395365,40,1,0,0,1,0,0,69.0
1785760986.410552,40,1,0,0,1,0,0,68.0
1785760986.425898,40,1,0,0,1,0,0,68.0
1785760986.440920,40,1,0,0,1,0,0,68.0
1785760986.455821,40,1,0,0,1,0,0,68.0
1785760986.470997,40,1,0,0,1,0,0,68.0
1785760986.486794,40,1,0,0,1,0,0,68.0
1785760986.501754,40,1,0,0,1,0,0,68.0
1785760986.517319,40,1,0,0,1,0,0,68.0
1785760986.532257,40,1,0,0,1,0,0,68.0
1785760986.547560,40,1,0,0,1,0,0,68.0
1785760986.563603,40,1,0,0,1,0,0,68.0
1785760986.578549,40,1,0,0,1,0,0,68.0
1785760986.593153,40,1,0,0,1,0,0,68.0
1785760986.608016,40,1,0,0,1,0,0,68.0
1785760986.623445,40,1,0,0,1,0,0,68.0
1785760986.638545,40,1,0,0,1,0,0,68.0
1785760986.653986,40,1,0,0,1,0,0,68.0
1785760986.669306,40,1,0,0,1,0,0,68.0
1785760986.684170,40,1,0,0,1,0,0,68.0
1785760986.699430,40,1,0,0,1,0,0,68.0
1785760986.714231,40,1,0,0,1,0,0,68.0
1785760986.729371,40,1,0,0,1,0,0,68.0
1785760986.744399,40,1,0,0,1,0,0,68.0
1785760986.759724,40,1,0,0,1,0,0,68.0
1785760986.774466,40,1,0,0,1,0,0,68.0
1785760986.789430,40,1,0,0,1,0,0,68.0
1785760986.804462,40,1,0,0,1,0,0,68.0
1785760986.819197,40,1,0,0,1,0,0,68.0
1785760986.834398,40,1,0,0,1,0,0,68.0
1785760986.849787,40,1,0,0,1,0,0,68.0
1785760986.864884,40,1,0,0,1,0,0,68.0
1785760986.880395,40,1,0,0,1,0,0,68.0
1785760986.894901,40,1,0,0,1,0,0,68.0
1785760986.909732,40,1,0,0,1,0,0,69.0
1785760986.924942,40,1,0,0,1,0,0,69.0
1785760986.939594,40,1,0,0,1,0,0,69.0
1785760986.954505,40,1,0,0,1,0,0,69.0
1785760986.969062,40,1,0,0,1,0,0,69.0
1785760986.983686,40,1,0,0,1,0,0,69.0
1785760986.999043,40,1,0,0,1,0,0,69.0
1785760987.014132,40,1,0,0,1,0,0,69.0
1785760987.028993,40,1,0,0,1,0,0,69.0
1785760987.044226,40,1,0,0,1,0,0,69.0
1785760987.059279,40,1,0,0,1,0,0,69.0
1785760987.074508,40,1,0,0,1,0,0,69.0
1785760987.089802,40,1,0,0,1,0,0,68.0
1785760987.104620,40,1,0,0,1,0,0,68.0
1785760987.119240,40,1,0,0,1,0,0,68.0
1785760987.134821,40,1,0,0,1,0,0,68.0
1785760987.149377,40,1,0,0,1,0,0,68.0
1785760987.150094,40,1,0,0,1,0,0,69.0
1785760987.164715,40,1,0,0,1,0,0,69.0
1785760987.179791,40,1,0,0,1,0,0,69.0
1785760987.194714,40,1,0,0,1,0,0,68.0
1785760987.209589,40,1,0,0,1,0,0,68.0
1785760987.224552,40,1,0,0,1,0,0,68.0
1785760987.239594,40,1,0,0,1,0,0,68.0
1785760987.254795,40,1,0,0,1,0,0,68.0
1785760987.269485,40,1,0,0,1,0,0,68.0
1785760987.283733,40,1,0,0,1,0,0,68.0
1785760987.299288,40,1,0,0,1,0,0,68.0
1785760987.314358,40,1,0,0,1,0,0,68.0
1785760987.329108,40,1,0,0,1,0,0,68.0
1785760987.344431,40,1,0,0,1,0,0,68.0
1785760987.360148,40,1,0,0,1,0,0,68.0
1785760987.376087,40,1,0,0,1,0,0,68.0
1785760987.390742,40,1,0,0,1,0,0,68.0
1785760987.405619,40,1,0,0,1,0,0,68.0
1785760987.406101,40,1,0,0,1,0,0,69.0
1785760987.420375,40,1,0,0,1,0,0,69.0
1785760987.435134,40,1,0,0,1,0,0,69.0
1785760987.450380,40,1,0,0,1,0,0,69.0
1785760987.465067,40,1,0,0,1,0,0,69.0
1785760987.480597,40,1,0,0,1,0,0,69.0
1785760987.496334,40,1,0,0,1,0,0,69.0
1785760987.512005,40,1,0,0,1,0,0,69.0
1785760987.527106,40,1,0,0,1,0,0,69.0
1785760987.542152,40,1,0,0,1,0,0,69.0
1785760987.557456,40,1,0,0,1,0,0,69.0
1785760987.573548,40,1,0,0,1,0,0,69.0
1785760987.588449,40,1,0,0,1,0,0,69.0
1785760987.603620,40,1,0,0,1,0,0,69.0
1785760987.619434,40,1,0,0,1,0,0,69.0
1785760987.634210,40,1,0,0,1,0,0,69.0
1785760987.649809,40,1,0,0,1,0,0,69.0
1785760987.664795,40,1,0,0,1,0,0,69.0
1785760987.679356,40,1,0,0,1,0,0,69.0
1785760987.694411,40,1,0,0,1,0,0,69.0
1785760987.710222,40,1,0,0,1,0,0,69.0
1785760987.726410,40,1,0,0,1,0,0,69.0
1785760987.741115,40,1,0,0,1,0,0,69.0
1785760987.756716,40,1,0,0,1,0,0,69.0
1785760987.771874,40,1,0,0,1,0,0,69.0
1785760987.787412,40,1,0,0,1,0,0,69.0
1785760987.802549,40,1,0,0,1,0,0,69.0
1785760987.818339,40,1,0,0,1,0,0,69.0
1785760987.833000,40,1,0,0,1,0,0,69.0
1785760987.848364,40,1,0,0,1,0,0,69.0
1785760987.863393,40,1,0,0,1,0,0,69.0
1785760987.879097,40,1,0,0,1,0,0,69.0
1785760987.894928,40,1,0,0,1,0,0,68.0
1785760987.909368,40,1,0,0,1,0,0,69.0
1785760987.924711,40,1,0,0,1,0,0,69.0
1785760987.939811,40,1,0,0,1,0,0,68.0
1785760987.954946,40,1,0,0,1,0,0,68.0
1785760987.969531,40,1,0,0,1,0,0,68.0
1785760987.983891,40,1,0,0,1,0,0,68.0
1785760987.999256,40,1,0,0,1,0,0,68.0
1785760988.014059,40,1,0,0,1,0,0,69.0
1785760988.029737,40,1,0,0,1,0,0,68.0
1785760988.044789,40,1,0,0,1,0,0,68.0
1785760988.059861,40,1,0,0,1,0,0,68.0
1785760988.074784,40,1,0,0,1,0,0,68.0
1785760988.089747,40,1,0,0,1,0,0,69.0
1785760988.104492,40,1,0,0,1,0,0,69.0
1785760988.119481,40,1,0,0,1,0,0,68.0
1785760988.134403,40,1,0,0,1,0,0,69.0
1785760988.149347,40,1,0,0,1,0,0,69.0
1785760988.164495,40,1,0,0,1,0,0,68.0
1785760988.180132,40,1,0,0,1,0,0,67.0
1785760988.195330,40,1,0,0,1,0,0,67.0
1785760988.210487,40,1,0,0,1,0,0,67.0
1785760988.225526,40,1,0,0,1,0,0,67.0
1785760988.240705,40,1,0,0,1,0,0,67.0
1785760988.256343,40,1,0,0,1,0,0,67.0
1785760988.271160,40,1,0,0,1,0,0,67.0
1785760988.286157,40,1,0,0,1,0,0,67.0
1785760988.301040,40,1,0,0,1,0,0,67.0
1785760988.315791,40,1,0,0,1,0,0,67.0
1785760988.330693,40,1,0,0,1,0,0,67.0
1785760988.345799,40,1,0,0,1,0,0,67.0
1785760988.360578,40,1,0,0,1,0,0,67.0
1785760988.375632,40,1,0,0,1,0,0,68.0
1785760988.390805,40,1,0,0,1,0,0,67.0
1785760988.391131,40,1,0,0,1,0,0,68.0
1785760988.406167,40,1,0,0,1,0,0,67.0
1785760988.421150,40,1,0,0,1,0,0,67.0
1785760988.437147,40,1,0,0,1,0,0,67.0
1785760988.452599,40,1,0,0,1,0,0,67.0
1785760988.467387,40,1,0,0,1,0,0,67.0
1785760988.483160,40,1,0,0,1,0,0,67.0
1785760988.497772,40,1,0,0,1,0,0,67.0
1785760988.512870,40,1,0,0,1,0,0,67.0
1785760988.527626,40,1,0,0,1,0,0,67.0
1785760988.543503,40,1,0,0,1,0,0,67.0
1785760988.558803,40,1,0,0,1,0,0,67.0
1785760988.574829,40,1,0,0,1,0,0,67.0
1785760988.589777,40,1,0,0,1,0,0,67.0
1785760988.604896,40,1,0,0,1,0,0,67.0
1785760988.620913,40,1,0,0,1,0,0,67.0
1785760988.636305,40,1,0,0,1,0,0,67.0
1785760988.650866,40,1,0,0,1,0,0,67.0
1785760988.665767,40,1,0,0,1,0,0,67.0
1785760988.681179,40,1,0,0,1,0,0,67.0
1785760988.696812,40,1,0,0,1,0,0,67.0
1785760988.712466,40,1,0,0,1,0,0,67.0
1785760988.727367,40,1,0,0,1,0,0,67.0
1785760988.742827,40,1,0,0,1,0,0,67.0
1785760988.758429,40,1,0,0,1,0,0,67.0
1785760988.772936,40,1,0,0,1,0,0,67.0
1785760988.787994,40,1,0,0,1,0,0,67.0
1785760988.803188,40,1,0,0,1,0,0,67.0
1785760988.818718,40,1,0,0,1,0,0,67.0
1785760988.833711,40,1,0,0,1,0,0,67.0
1785760988.849235,40,1,0,0,1,0,0,67.0
1785760988.864413,40,1,0,0,1,0,0,67.0
1785760988.879258,40,1,0,0,1,0,0,67.0
1785760988.893731,40,1,0,0,1,0,0,68.0
1785760988.908880,40,1,0,0,1,0,0,68.0
1785760988.909077,40,1,0,0,1,0,0,69.0
1785760988.923492,40,1,0,0,1,0,0,69.0
1785760988.938245,40,1,0,0,1,0,0,69.0
1785760988.953440,40,1,0,0,1,0,0,69.0
1785760988.968426,40,1,0,0,1,0,0,69.0
1785760988.983823,40,1,0,0,1,0,0,69.0
1785760988.998834,40,1,0,0,1,0,0,69.0
1785760989.014457,40,1,0,0,1,0,0,68.0
1785760989.029557,40,1,0,0,1,0,0,69.0
1785760989.044725,40,1,0,0,1,0,0,69.0
1785760989.059969,40,1,0,0,1,0,0,68.0
1785760989.075047,40,1,0,0,1,0,0,68.0
1785760989.089466,40,1,0,0,1,0,0,69.0
1785760989.104920,40,1,0,0,1,0,0,68.0
1785760989.120127,40,1,0,0,1,0,0,68.0
1785760989.135710,40,1,0,0,1,0,0,68.0
1785760989.150315,40,1,0,0,1,0,0,68.0
1785760989.164973,40,1,0,0,1,0,0,68.0
1785760989.180005,40,1,0,0,1,0,0,69.0
1785760989.195387,40,1,0,0,1,0,0,68.0
1785760989.210897,40,1,0,0,1,0,0,68.0
1785760989.226908,40,1,0,0,1,0,0,68.0
1785760989.242391,40,1,0,0,1,0,0,68.0
1785760989.242948,40,1,0,0,1,0,0,69.0
1785760989.257050,40,1,0,0,1,0,0,69.0
1785760989.272012,40,1,0,0,1,0,0,69.0
1785760989.286910,40,1,0,0,1,0,0,69.0
1785760989.302177,40,1,0,0,1,0,0,69.0
1785760989.316977,40,1,0,0,1,0,0,69.0
1785760989.332050,40,1,0,0,1,0,0,69.0
1785760989.347140,40,1,0,0,1,0,0,69.0
1785760989.362820,40,1,0,0,1,0,0,69.0
1785760989.377501,40,1,0,0,1,0,0,69.0
1785760989.377978,40,1,0,0,1,0,0,70.0
1785760989.392751,40,1,0,0,1,0,0,69.0
1785760989.392895,40,1,0,0,1,0,0,70.0
1785760989.407426,40,1,0,0,1,0,0,70.0
1785760989.422374,40,1,0,0,1,0,0,70.0
1785760989.437195,40,1,0,0,1,0,0,70.0
1785760989.452318,40,1,0,0,1,0,0,71.0
1785760989.466964,40,1,0,0,1,0,0,71.0
1785760989.481596,40,1,0,0,1,0,0,71.0
1785760989.496392,40,1,0,0,1,0,0,71.0
1785760989.511768,40,1,0,0,1,0,0,71.0
1785760989.526940,40,1,0,0,1,0,0,71.0
1785760989.542439,40,1,0,0,1,0,0,71.0
1785760989.557561,40,1,0,0,1,0,0,71.0
1785760989.572387,40,1,0,0,1,0,0,71.0
1785760989.587147,40,1,0,0,1,0,0,71.0
1785760989.602363,40,1,0,0,1,0,0,71.0
1785760989.616991,40,1,0,0,1,0,0,71.0
1785760989.631698,40,1,0,0,1,0,0,71.0
1785760989.646991,40,1,0,0,1,0,0,71.0
1785760989.661825,40,1,0,0,1,0,0,71.0
1785760989.676992,40,1,0,0,1,0,0,71.0
1785760989.692511,40,1,0,0,1,0,0,71.0
1785760989.708022,40,1,0,0,1,0,0,71.0
1785760989.723553,40,1,0,0,1,0,0,71.0
1785760989.738258,40,1,0,0,1,0,0,71.0
1785760989.753346,40,1,0,0,1,0,0,71.0
1785760989.768047,40,1,0,0,1,0,0,71.0
1785760989.783113,40,1,0,0,1,0,0,71.0
1785760989.797988,40,1,0,0,1,0,0,71.0
