Packet_Length,Proto_TCP,Proto_UDP,Proto_ICMP,TCP_SYN,TCP_ACK,TCP_RST,Packet_Rate_1s
1.2613246458782552,1,0,0,0,1,0,-0.8305957635826181
0.8789776160175863,1,0,0,0,1,0,1.1510219201846332
1.2613246458782552,1,0,0,0,1,0,-1.085134765425333
-1.1419995418173785,1,0,0,0,1,0,0.8838611496555027
0.5113767525978247,1,0,0,0,1,0,0.8144414218802168
1.2613246458782552,1,0,0,0,1,0,0.46734278300378745
0.44200958189110745,1,0,0,0,1,0,0.3306069555676183
-0.15882146503280106,1,0,0,0,1,0,1.352970219167283
-1.1419995418173785,1,0,0,0,1,0,-2.1706068724570757
-1.1419995418173785,1,0,0,0,1,0,-0.0375279644528371
1.1520826373466357,1,0,0,0,1,0,0.20649289681786476
1.2613246458782552,1,0,0,0,1,0,1.8746699915391283
-1.1272533753764713,1,0,0,0,1,0,0.4336847331733458
-1.1966205460831885,1,0,0,1,0,0,-2.153777847541855
0.16890456056205813,1,0,0,0,1,0,0.3453323523684365
-1.1419995418173785,1,0,0,0,1,0,-0.1321912296009542
0.45675574833201477,1,0,0,0,1,0,0.2380473185339038
-1.1419995418173785,1,0,0,0,1,0,0.45472101431737183
-1.1966205460831885,1,0,0,1,0,0,-2.1516742194274525
1.1520826373466357,1,0,0,0,1,0,0.1307622846993711
-1.1419995418173785,1,0,0,0,1,0,-0.4077665125876951
1.2613246458782552,1,0,0,0,1,0,0.2569799715635272
-1.1966205460831885,1,0,0,1,0,0,-2.14957059131305
1.0974616330808258,1,0,0,0,1,0,0.5241407420926577
0.8789776160175863,1,0,0,0,1,0,0.6167003791263722
-1.1419995418173785,1,0,0,0,1,0,0.6756019663296451
0.7298607696610641,1,0,0,0,1,0,0.3411250961396313
1.2613246458782552,1,0,0,0,1,0,1.3298303099088544
1.2067036416124455,1,0,0,0,1,0,0.029788135208046174
0.3327675733594877,1,0,0,0,1,0,0.10341511921213725
1.1520826373466357,1,0,0,0,1,0,0.6040786104399566
-1.1419995418173785,1,0,0,0,1,0,-2.1916431536011016
